tweet,label,target_id
omooo which soap dey use baff na baba has been on hits for the past few months now ive not recovered from cash app baba gave me triumphant im still tryna recover from that boomfade wan kee me,anger,1
hell yeah im a straight up amazing person mixture of craze intelligence and the love of christ why wouldnt i love me plus i never see person wey dey ever ready to improve on themselves like me ï¸è,anger,1
youth corpers like us na na only naira dey rush us,anger,1
lowkey when i dey high school and teacher beat me i no dey cry bcos them no fit flog reach folashade e be like she go school of flogging,anger,1
boys dey hospital dey work salah meat just dey pass patient come and join me doctor me im fine maam thank you,anger,1
fine boys like us we no dey too rush malaria like that na malaria dey rush us,anger,1
me yayi zafi ina ruwanka kuma e no concern u e no concern u abeg stop bn a cule pls,anger,1
unilag student like us wey they stay for hostel we no too dey form na bedbugs rush us â€çï¸èâ€çï¸èâ€çï¸è,anger,1
na lie sef i no dey do again i don see that your picture you go just make me feel inferior,anger,1
lol me na those advert dey vex me pass,anger,1
na dem dey rush us was written by inspired men of god even the bible confirmed it long before we were born,anger,1
please help us have the fun too na we just dey god dey our side for here,anger,1
but i really like the zobo i drink na god dey save pesin sha,anger,1
be like say na dem dey rush us o,anger,1
era for slayqueen don chill na level now make we sef do our shakara till this year end na pana all my guys out there fine boyz like us,anger,1
i want to slide in this girls dm on ig but she has like followers abeg how una dey do am me wey i no get yarns i give up,anger,1
the way wey slippers go cut for this lagos ehn israelites slippers dey learn work for where we dey person go waka come dey kick stone like ronaldo wey wan play free kick,anger,1
this same pepe wey dey do anyhow against man u see now ehn the defeat kon dey pepper me ehn like say e just happen,anger,1
she didnt even come with her nigga she just looked uninterested and na dem dey trip for the boy pass,anger,1
e don happen again o olosho don steal iphone pro max wey my guy borrow,anger,1
this ppl hand sef no good if dem no steal am e go break or lost,anger,1
oluwa sky blue water blue wetin dey bloomate wetin dey halt wetin dey do like this like that for my chest,anger,1
some people will see you drinking water and be like bros make me sef drink water na theyll see you eating bros make me sef chop too youll be breathing and they will ask you to buy oxygen for them to breathe too guy chill tf out na,anger,1
oga banks wetin dey occur na the day wey i go sleep early make i wake by you post in play for today again you shift am to i offend you,anger,1
romance without finance is nuisance abeg imagine dating someone who cant call you and ask you to take two weeks leave so you guys can go on baecation poor people have no need looking for love abeg carry person daughter dey soak garri,anger,1
omg this kind next level wey we dey for this nigeria e too much mcb don reduce one year oo now na three years course,anger,1
lmfaooooooooooooo na why church dey tire me rich person testimony dey different always different from broke person own,anger,1
lol really though why una always dey give us middle finger for your pictures na we offend you,anger,1
oluwa wetin dey happen for netflix dem go use am sub their exestweets like if i had stayed with that one maybe thats how i would have ended,anger,1
wetin push me go do this kind work na biscuits bone remain abeg i no do again tanigbolaamos please help tag until they see this visual siscobowzfilms,anger,1
abroad ko abroad ni my account be looking like a hr clock if it was to be an airtime sef i cant even say hellohow far na me abeg call me back,anger,1
sanwo olu ti alÃ¡ro ba nipe o ma da fun e alalÃ© o ni je ko da fun e in fact awon mejeji o le agree ko da fun e sef you fucking cunt,anger,1
sha said im sorry na okay im still sorry,anger,1
epele jor youll be fine im sure person like you wetin you want burn flesh no dey anywhere oh you want to turn to spaghetti,anger,1
this is current situation i dey like this if i mistakenly jam egg seller na beat dem go beat me nothing go comot my pocket,anger,1
you de like person wey de stuffer from ebola sorry you be like wetin ebola de suffer from,anger,1
lol i don forget na years ago no vex,anger,1
body hot like rihana na na kimani kill e show wah you into i want to really know,anger,1
dis woman just dey fine everyday i hope baba still dey chop ur work well,anger,1
abeg yoruba is a beautiful language and na curse dey sweet pass,anger,1
make una come buy wetin we dey sell oh kindly help rt also for our customers on your tl,anger,1
nothing is more beautiful than seeing ur woman with no make up in one of ur best tee shirts or polo thats too big for her rocking it with one super killing bumshot doing kuruukeree ur side god waytin dey encapsulate na god make e circumnavigate reach me too na,anger,1
happy birthday bro god shall continually enlarge your coast after the order of jabez in the name of jesus i no far from you na i dey igandoikotun anytime we fit link up,anger,1
